id,price_day,f_property_type,f_neighbourhood,n_accommodates,n_bathrooms,n_minimum_nights,n_beds,n_review_scores_rating,n_number_of_reviews,n_bedrooms,d_instant_bookable,d_wifi,d_refrigerator,d_air_conditioning,d_baby,d_beach,d_stove,d_free_parking,d_office,d_coffee_maker,d_garden,d_gym
16265721,110,rental unit,Westerpark,4,1,2,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
16265950,199,rental unit,Centrum-Oost,4,1,3,2,4.67,3,3,0,1,0,0,0,0,0,0,0,0,0,0
16270715,500,rental unit,Slotervaart,4,1.5,3,2,3.88,9,2,0,1,0,0,0,0,0,0,0,0,0,0
16270813,225,rental unit,De Pijp - Rivierenbuurt,4,1,4,2,4.73,31,1,0,1,1,0,0,0,1,0,0,1,0,0
16277689,130,rental unit,De Pijp - Rivierenbuurt,3,1,3,2,4.82,12,1,0,1,1,0,0,0,1,0,0,0,0,0
16278253,90,rental unit,Bos en Lommer,2,1,2,1,4.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
16280897,125,rental unit,Oud-Oost,2,1,2,1,4.96,48,1,0,1,1,0,0,0,1,0,0,1,0,0
16285191,121,rental unit,Centrum-Oost,2,1,3,1,4.75,8,1,0,1,0,0,0,0,0,0,0,0,0,0
16294769,120,rental unit,Westerpark,3,1.5,2,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
16301432,120,rental unit,Centrum-Oost,2,1,2,1,4.8,5,1,0,1,0,0,0,0,0,0,0,0,0,0
16306480,154,rental unit,De Baarsjes - Oud-West,2,1,2,3,5,16,1,0,1,0,0,0,0,0,0,0,0,0,0
16309838,150,rental unit,Westerpark,2,1,4,1,4.86,7,1,0,1,0,0,0,0,0,0,0,0,0,0
16317272,149,rental unit,Oud-Oost,2,1.5,5,1,4.9,22,1,1,1,1,0,0,0,0,0,0,1,0,0
16318081,200,rental unit,De Pijp - Rivierenbuurt,4,1,2,2,4.75,34,2,0,1,0,0,0,0,0,0,0,0,0,0
16318223,100,rental unit,Oud-Noord,2,1,2,1,4.89,19,1,0,1,0,1,0,0,0,0,0,0,0,0
16318625,70,rental unit,Bos en Lommer,3,1,4,1,5,6,2,0,1,1,0,0,0,1,0,0,1,0,0
16319674,90,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,5,1,NA,0,1,0,0,0,0,0,0,0,0,0,0
16328199,65,rental unit,Oud-Oost,2,1.5,2,1,5,8,1,0,1,0,0,0,0,0,0,0,0,0,0
16328584,60,rental unit,Westerpark,2,1,2,1,4.75,4,1,0,1,0,0,0,0,0,0,0,0,0,0
16328805,100,rental unit,Oostelijk Havengebied - Indische Buurt,3,1,3,2,4.63,25,2,0,1,1,0,0,0,1,0,0,0,0,0
16329181,95,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,3,2,4.94,16,1,0,1,1,0,0,0,0,0,0,0,0,0
16334654,125,rental unit,Bos en Lommer,2,1,2,1,4.91,11,1,1,1,0,0,0,0,0,0,0,0,0,0
16339720,275,rental unit,Centrum-West,2,1.5,6,0,4.86,0,1,0,1,0,1,0,0,0,0,0,0,0,0
16340282,300,rental unit,Centrum-Oost,4,1.5,2,2,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0
16340349,125,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,3,1,4.72,29,1,0,1,0,0,0,0,0,0,0,0,0,0
16342080,79,rental unit,Zuid,2,1.5,2,1,4.13,8,1,0,1,1,0,0,0,1,0,0,1,0,0
16342692,126,rental unit,Oud-Oost,2,1,2,1,4.83,12,1,1,1,0,0,1,0,0,0,0,0,0,0
16343842,57,rental unit,Centrum-West,2,1,5,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16344881,180,rental unit,Centrum-West,4,1,3,1,4.69,13,1,0,1,0,0,0,0,0,0,0,0,0,0
16345713,140,rental unit,Watergraafsmeer,2,1,3,1,4.78,9,NA,1,1,1,0,0,0,1,0,0,1,0,0
16346917,96,rental unit,Centrum-Oost,2,1.5,4,1,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0
16350016,139,rental unit,Zuid,2,1,2,1,4.91,269,1,0,1,1,0,0,0,0,0,0,1,0,0
16355117,185,rental unit,Zuid,3,1,4,3,4.9,20,1,0,1,1,0,0,0,0,0,0,1,0,0
16358656,90,rental unit,Zuid,2,1.5,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16358728,100,rental unit,De Pijp - Rivierenbuurt,4,1,2,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
16358769,105,rental unit,Zuid,4,1,8,4,4.86,0,1,0,1,0,1,0,0,0,0,0,0,0,0
16361896,149,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.86,0,1,0,1,1,0,0,0,1,0,0,1,0,0
16369953,75,rental unit,Bos en Lommer,2,1,5,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16370355,136,rental unit,De Pijp - Rivierenbuurt,4,1.5,6,3,4.75,4,2,0,1,0,0,0,0,0,0,0,0,0,0
16372941,150,rental unit,Noord-West,2,1,2,1,4.86,0,1,0,1,0,0,0,0,0,1,0,0,0,0
16374467,179,rental unit,De Baarsjes - Oud-West,4,1,2,4,4.72,37,1,0,1,1,0,0,0,1,0,0,1,0,0
16375413,90,rental unit,De Baarsjes - Oud-West,2,2,4,2,4.6,5,2,0,1,0,0,0,0,0,0,0,0,0,0
16376319,55,rental unit,Noord-Oost,4,1,181,4,4.86,0,2,1,1,0,0,0,0,0,1,0,0,0,0
16378597,75,rental unit,Zuid,2,1,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16385016,155,rental unit,De Baarsjes - Oud-West,2,1.5,6,1,5,9,1,0,1,0,0,0,0,0,0,0,0,0,0
16386937,180,rental unit,Centrum-West,4,1,2,2,4.86,0,NA,0,1,0,0,0,0,0,0,0,0,0,0
16387435,70,rental unit,Oud-Noord,2,1,2,1,4.75,4,1,0,1,0,0,0,0,0,1,0,0,0,0
16391366,194,rental unit,Centrum-West,3,1,4,2,5,55,1,1,1,1,0,0,0,0,0,0,1,0,0
16393456,200,rental unit,Westerpark,4,2,5,2,4.8,10,2,0,1,0,0,1,0,0,0,0,0,0,0
16401807,94,rental unit,Centrum-West,2,1,1,1,4.52,185,1,1,1,0,0,0,0,0,0,0,0,0,0
16405376,350,rental unit,Centrum-West,2,1.5,1,1,4.93,16,1,0,1,1,0,0,0,1,0,0,1,0,0
16413162,199,rental unit,De Baarsjes - Oud-West,2,1.5,2,1,4.86,29,1,0,1,0,0,0,0,0,0,0,0,0,0
16420325,165,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,4.4,8,1,1,1,0,1,0,0,0,0,0,0,0,0
16420575,190,rental unit,Westerpark,2,1,3,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
16420950,150,rental unit,De Pijp - Rivierenbuurt,3,1,2,2,5,11,1,0,1,1,0,0,0,1,0,0,1,0,0
16424739,119,rental unit,Bos en Lommer,2,1,3,1,4.5,4,1,1,1,0,0,0,0,1,0,0,0,0,0
16425583,260,rental unit,Zuid,4,2,4,4,4.86,7,3,1,1,1,0,0,0,1,0,0,1,0,0
16431304,100,rental unit,Bos en Lommer,2,1,2,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
16432765,100,rental unit,De Baarsjes - Oud-West,2,1,2,1,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0
16435639,80,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0
16436272,110,rental unit,Centrum-West,2,1,2,1,4.6,5,1,0,1,0,0,0,0,0,0,0,0,0,0
16438704,209,rental unit,Bos en Lommer,4,1,3,2,4.93,30,2,0,1,1,0,0,0,1,0,0,1,0,0
16439464,120,rental unit,De Baarsjes - Oud-West,3,1,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
16439756,110,rental unit,Zuid,2,1.5,2,1,4.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
16447799,130,rental unit,Zuid,2,1,2,1,5,2,1,0,1,1,0,0,0,1,0,0,1,0,0
16447937,245,rental unit,Centrum-West,4,1.5,2,2,4.9,40,2,0,1,0,0,0,0,1,0,0,1,0,0
16448872,95,rental unit,Oud-Oost,2,1,2,1,4.17,18,1,1,1,1,0,0,0,1,0,0,1,0,0
16451125,110,loft,Westerpark,2,1,2,1,4.8,5,NA,0,1,0,0,0,0,0,0,0,0,0,0
16452536,140,rental unit,Oud-Oost,2,1,4,1,4.76,22,1,1,1,0,0,0,0,0,0,0,0,0,0
16459266,150,rental unit,Zuid,2,1,1,1,4.77,22,1,0,1,0,0,0,0,0,0,0,0,0,0
16459594,250,rental unit,Zuid,2,1,5,1,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0
16459632,95,rental unit,Bijlmer-Centrum,4,1,3,4,4.94,179,1,0,1,1,0,1,0,0,0,0,1,1,0
16461340,130,rental unit,Zuid,2,1,3,1,4.92,13,1,0,1,0,0,0,0,0,0,0,0,0,0
16465779,115,rental unit,Zuid,2,1,2,1,4.93,14,1,0,1,0,0,0,0,0,0,0,0,0,0
16467329,90,rental unit,Zuid,2,1,2,1,4.67,3,1,0,1,0,0,0,0,0,0,0,0,0,0
16471009,252,rental unit,Centrum-West,4,1,2,3,4.38,16,2,0,1,0,0,0,0,0,0,0,0,0,0
16475228,110,rental unit,Westerpark,3,1,2,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0
16484035,311,rental unit,Centrum-West,2,1,2,1,5,9,1,0,1,0,0,0,0,0,0,0,0,0,0
16486501,226,rental unit,Bos en Lommer,4,1.5,2,2,4.84,32,2,0,1,1,1,0,0,1,0,0,1,0,0
16487827,144,loft,Centrum-West,6,3,7,5,4.56,66,3,0,1,1,0,1,0,1,0,0,1,0,0
16504708,99,rental unit,Westerpark,2,1,1,1,4.83,6,1,0,1,1,0,0,0,1,0,0,1,0,0
16523466,177,rental unit,De Baarsjes - Oud-West,2,1.5,2,1,4.5,18,1,0,1,1,0,0,0,1,0,0,1,0,0
16525186,210,rental unit,Centrum-West,4,2.5,7,4,4.47,50,3,1,1,1,0,1,0,1,0,0,1,0,0
16525441,218,rental unit,Centrum-West,4,3,7,3,4.52,50,3,1,1,1,0,0,0,1,0,0,1,0,0
16526188,96,rental unit,Westerpark,2,1,2,1,4.82,11,1,0,1,0,0,0,0,0,0,0,0,0,0
16528355,166,rental unit,Centrum-Oost,2,1,3,1,4.92,13,1,0,1,1,0,0,0,1,0,0,1,0,0
16529838,110,rental unit,Westerpark,2,1,3,1,4.96,29,1,0,1,1,0,0,0,1,0,0,1,0,1
16529952,99,rental unit,Westerpark,2,1,3,2,4.84,31,1,0,1,1,0,0,0,1,0,0,1,0,0
16536365,100,rental unit,Oud-Oost,2,1,2,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
16540398,108,rental unit,De Baarsjes - Oud-West,2,1,2,1,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0
16542614,95,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.88,9,1,0,1,0,0,0,0,0,0,0,0,0,0
16543332,94,rental unit,De Baarsjes - Oud-West,4,1,5,4,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1
16543970,110,rental unit,Bos en Lommer,3,1,2,1,4.9,10,1,0,1,0,0,0,0,0,0,0,0,0,0
16550704,350,rental unit,De Pijp - Rivierenbuurt,4,2,7,3,4.96,23,3,1,1,1,0,0,0,1,0,0,1,0,0
16550737,129,rental unit,Oud-Oost,3,1,1,3,4.94,16,2,0,1,1,0,0,0,1,0,0,1,0,0
16552526,130,rental unit,Centrum-West,2,1,2,1,4.81,26,1,0,1,1,1,0,0,1,0,0,1,0,0
16562975,253,rental unit,De Baarsjes - Oud-West,4,1,1,2,5,14,2,0,1,1,1,0,0,1,0,0,1,0,0
16563337,229,rental unit,Oud-Oost,4,1,2,2,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0
16578022,200,rental unit,Oud-Oost,4,1,4,2,4.81,29,2,1,1,0,0,0,0,0,0,0,0,0,0
16590479,120,rental unit,Centrum-West,2,1,2,1,4.8,5,1,0,1,0,0,0,0,0,0,0,0,0,0
16592620,250,rental unit,De Pijp - Rivierenbuurt,3,1,2,2,4.68,28,2,0,1,0,0,0,0,0,0,0,0,0,0
16594218,99,rental unit,Centrum-West,2,1.5,2,1,4.89,9,1,0,1,0,0,0,0,0,0,0,0,0,0
16607008,111,rental unit,De Pijp - Rivierenbuurt,3,1,3,2,4.86,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16611544,135,rental unit,Westerpark,2,1,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16611627,90,rental unit,Westerpark,2,1,1,1,4.91,12,1,1,1,0,0,0,0,0,0,0,0,0,0
16612561,60,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.82,18,1,0,1,0,0,0,0,0,0,0,0,0,0
16613623,150,rental unit,De Pijp - Rivierenbuurt,3,1.5,4,2,4.77,13,2,0,1,1,0,0,0,1,0,0,1,0,0
16622510,62,rental unit,De Baarsjes - Oud-West,2,1.5,3,1,4.67,8,1,0,1,0,0,0,0,0,0,0,0,0,0
16623751,129,rental unit,Westerpark,2,1.5,2,1,4.5,37,1,0,1,1,0,0,0,1,0,0,1,0,0
16630995,75,rental unit,Oud-Oost,2,1,3,1,4.87,38,1,0,1,1,0,0,0,1,0,0,0,0,0
16643685,80,rental unit,De Pijp - Rivierenbuurt,2,1,2,1,4.29,7,1,0,1,0,1,0,0,0,0,0,0,0,0
16649243,80,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,4.84,26,1,0,1,1,0,0,0,1,0,0,0,0,0
16655842,135,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.97,38,1,0,1,1,0,0,0,1,0,0,1,0,0
16656477,140,rental unit,De Pijp - Rivierenbuurt,4,1,2,2,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0
16669922,215,rental unit,Bijlmer-Oost,6,1.5,2,3,4.64,11,2,0,1,0,0,0,0,0,1,0,0,0,0
16671672,130,rental unit,De Baarsjes - Oud-West,2,1.5,3,0,4.93,14,1,0,1,0,0,0,0,0,0,0,0,0,0
16674000,220,rental unit,Osdorp,4,1,2,1,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0
16683209,144,rental unit,Centrum-West,4,1.5,1,2,4.89,38,2,0,1,0,0,0,0,0,0,0,0,0,0
16683468,100,rental unit,Zuid,2,1,5,1,5,17,1,0,1,1,0,0,0,1,0,0,1,0,0
16684178,150,rental unit,De Pijp - Rivierenbuurt,4,1,2,2,5,3,2,0,1,1,0,0,0,1,0,0,1,0,0
16687115,139,rental unit,De Baarsjes - Oud-West,3,1.5,3,2,4.86,0,2,0,1,0,0,0,0,0,0,0,0,0,0
16687637,120,rental unit,Westerpark,2,1,2,1,4.8,6,1,0,1,1,0,0,0,1,0,0,1,0,0
16696506,42,rental unit,Gaasperdam - Driemond,4,1,2,2,4.55,51,2,0,1,1,0,0,0,0,0,0,1,0,0
16696921,114,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,3,1,4.78,43,1,0,1,0,0,0,0,0,0,0,0,0,0
16697065,102,rental unit,Bos en Lommer,2,1,1,1,4.85,20,1,0,1,1,0,0,0,1,0,0,1,0,0
16697992,135,rental unit,Centrum-West,2,1,2,2,5,4,1,0,1,0,0,0,0,1,0,0,0,0,0
16698355,174,rental unit,Zuid,2,1,6,1,4.75,4,1,0,1,0,0,0,0,0,0,0,0,0,0
16700980,70,rental unit,Centrum-Oost,2,1.5,2,1,4.47,19,1,1,1,0,0,0,0,0,0,0,0,0,0
16704281,56,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,7,2,4.86,0,2,1,1,0,0,0,0,0,0,0,0,0,0
16710492,182,rental unit,Oud-Oost,3,1,2,2,4.89,35,2,0,1,1,0,0,0,1,0,0,1,0,0
16711782,129,rental unit,Oud-Oost,2,1.5,1,1,4.68,22,1,1,1,0,0,0,0,0,0,0,0,0,0
16715510,80,rental unit,Westerpark,2,1.5,3,1,4.93,30,2,0,1,1,0,1,0,1,0,0,1,0,0
16719374,90,rental unit,De Baarsjes - Oud-West,2,1.5,3,2,4.69,13,1,0,1,1,0,0,0,1,0,0,0,0,0
16719576,76,rental unit,De Baarsjes - Oud-West,2,1,1,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0
16736917,114,rental unit,Zuid,2,1,2,1,4.78,28,1,0,1,1,0,0,0,1,0,0,1,0,0
16739650,110,rental unit,Oud-Oost,4,1,2,2,4.86,0,2,0,1,0,0,0,0,0,1,0,0,0,0
16747165,90,rental unit,De Baarsjes - Oud-West,2,1,3,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0
16748989,285,rental unit,Oostelijk Havengebied - Indische Buurt,4,1,1,2,4.8,44,1,1,1,1,0,0,0,1,0,0,1,0,0
16751073,155,rental unit,De Baarsjes - Oud-West,2,1,2,0,4.87,39,1,0,1,0,0,0,0,0,0,0,0,0,0
16758666,131,rental unit,Centrum-Oost,2,1,4,1,4.85,13,2,0,1,1,0,1,0,1,0,0,1,0,0
16761223,179,loft,Westerpark,4,1,3,2,4.92,13,1,1,1,1,0,0,0,0,0,0,1,0,0
16775644,139,rental unit,Oud-Oost,2,1,3,1,4.58,22,1,0,1,0,0,0,0,0,0,0,1,0,0
16788501,170,rental unit,De Baarsjes - Oud-West,2,1,4,2,4.75,12,1,0,1,0,0,0,0,0,0,0,0,0,0
16790021,100,rental unit,De Pijp - Rivierenbuurt,2,1,4,1,5,8,1,0,1,0,0,0,0,0,0,0,0,0,0
16791253,94,rental unit,Oostelijk Havengebied - Indische Buurt,4,1,3,2,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
16793520,98,rental unit,De Pijp - Rivierenbuurt,2,1,60,1,5,4,NA,0,1,0,0,0,0,0,0,0,0,0,0
16802138,393,rental unit,De Pijp - Rivierenbuurt,4,1,2,3,4.8,25,2,1,1,1,0,1,0,1,0,0,1,0,0
16802673,186,rental unit,De Pijp - Rivierenbuurt,3,1,1,2,4.88,44,2,0,1,1,0,0,0,1,0,0,1,0,0
16804326,103,rental unit,IJburg - Zeeburgereiland,2,1.5,2,2,4.29,158,NA,0,1,1,0,0,0,0,1,0,1,0,0
16804355,275,loft,Centrum-West,2,1.5,3,1,4.91,36,1,1,1,1,0,0,0,1,0,0,1,0,0
16804914,150,rental unit,De Pijp - Rivierenbuurt,2,1,5,1,4.86,7,1,0,1,0,0,0,0,0,0,0,0,0,0
16807225,121,rental unit,Zuid,4,1.5,3,2,4.33,3,2,0,1,0,0,0,0,0,0,0,0,0,0
16809017,129,rental unit,Bos en Lommer,2,1,2,1,5,8,1,0,1,0,0,0,0,0,0,0,1,0,0
16818461,100,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.67,12,1,0,1,0,0,0,0,0,0,0,0,0,0
16825279,200,rental unit,Centrum-West,4,1,3,2,4.88,8,1,0,1,1,0,0,0,1,0,0,1,0,0
16849485,94,rental unit,Westerpark,2,1,2,1,4.5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
16849753,100,rental unit,Westerpark,2,1,4,1,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0
16851262,75,rental unit,De Baarsjes - Oud-West,2,1,5,1,5,3,1,0,1,1,0,0,0,1,0,0,0,0,0
16851694,99,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.36,12,NA,0,1,1,0,0,0,1,0,0,0,0,0
16852387,225,rental unit,Westerpark,4,1.5,3,2,4.93,14,2,0,1,0,0,0,0,0,0,0,0,0,0
16854501,129,rental unit,Oud-Noord,4,2,2,3,4.56,61,NA,0,1,0,0,0,0,0,0,0,0,0,0
16854590,160,rental unit,Zuid,2,1,3,1,4.96,28,2,0,1,1,0,0,0,1,0,0,1,0,0
16865512,108,rental unit,Zuid,4,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
16868214,140,rental unit,Watergraafsmeer,2,1,90,2,5,3,2,0,1,1,0,0,0,1,1,0,0,0,0
16876889,115,rental unit,Zuid,2,1,3,1,5,15,1,0,1,1,0,1,0,1,0,0,1,0,0
16876894,110,rental unit,De Baarsjes - Oud-West,4,1.5,4,3,4.92,14,2,0,1,1,0,0,0,1,0,0,1,0,0
16877004,159,rental unit,Oud-Oost,2,1,2,1,4.75,51,1,0,1,1,0,0,0,1,0,0,1,0,0
16878608,135,rental unit,Zuid,2,1,4,1,4.76,27,1,1,1,1,0,0,0,1,0,0,1,0,0
16879328,164,rental unit,De Baarsjes - Oud-West,4,1,3,2,4.83,48,NA,0,1,1,0,0,0,1,0,0,0,0,0
16881697,180,rental unit,Zuid,2,1,6,1,4.83,6,1,0,1,0,0,0,0,0,0,0,0,0,0
16881879,260,rental unit,De Baarsjes - Oud-West,4,1.5,2,5,4.78,9,4,0,1,0,0,0,0,0,1,0,0,0,0
16893219,270,rental unit,De Pijp - Rivierenbuurt,4,1,2,2,4.67,3,2,0,1,0,0,0,0,0,0,0,0,0,0
16894905,100,rental unit,De Baarsjes - Oud-West,2,1,5,2,4.92,13,1,0,1,0,0,0,0,0,0,0,0,0,0
16901618,79,rental unit,De Baarsjes - Oud-West,2,1,3,1,4.83,12,1,0,1,1,0,0,0,1,0,0,1,0,0
16903363,250,rental unit,Oud-Oost,4,2,2,3,4.4,10,2,0,1,0,0,0,0,0,0,0,0,0,0
16905658,80,rental unit,Bos en Lommer,2,1,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16907665,170,rental unit,De Pijp - Rivierenbuurt,4,1.5,2,3,4.95,22,2,0,1,1,0,0,0,1,0,0,1,0,0
16908444,614,rental unit,De Pijp - Rivierenbuurt,4,1.5,7,2,4.91,23,2,0,0,1,1,0,0,0,0,0,0,0,0
16911043,160,rental unit,Westerpark,2,1,2,1,4.88,17,1,0,1,1,0,0,0,1,0,0,1,0,0
16912943,280,rental unit,Buitenveldert - Zuidas,2,1,3,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16919850,250,rental unit,Zuid,4,1,2,2,4.86,0,1,0,1,0,1,0,0,0,0,0,0,0,0
16937918,175,rental unit,Bos en Lommer,3,1,2,2,4.74,28,2,0,1,1,0,0,0,1,0,0,1,0,0
16952549,143,rental unit,Bos en Lommer,2,1,3,1,4.77,26,1,1,1,0,0,0,0,0,0,0,0,0,0
16967348,128,rental unit,Oostelijk Havengebied - Indische Buurt,2,1,2,1,4.87,38,1,0,1,1,0,0,0,0,0,0,1,0,0
16969828,150,rental unit,Bos en Lommer,2,1,3,2,5,1,2,0,1,1,0,0,0,1,0,0,0,0,0
16969844,99,rental unit,De Baarsjes - Oud-West,2,1,2,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
16972379,150,rental unit,Centrum-West,4,1,5,4,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0
16973440,200,rental unit,Centrum-West,2,1.5,20,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16973827,220,rental unit,Westerpark,6,1,4,3,5,7,3,0,1,0,0,0,0,0,0,0,0,0,0
16982442,80,rental unit,Oud-Oost,2,1.5,1,2,4.67,12,1,0,1,0,0,0,0,0,0,0,0,0,0
16983705,100,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0
16988416,156,rental unit,De Pijp - Rivierenbuurt,3,1,2,1,4.56,9,1,0,1,0,1,0,0,0,0,0,0,0,0
16988813,85,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
16991598,500,loft,Centrum-Oost,2,1,1,1,4.91,24,1,1,1,1,0,0,0,0,0,0,1,0,0
16996727,277,rental unit,Westerpark,4,2.5,3,2,4.95,22,2,0,1,1,0,0,0,1,0,0,1,0,0
17001950,80,rental unit,De Pijp - Rivierenbuurt,2,1,4,1,4.8,5,1,0,1,0,0,0,0,0,0,0,0,0,0
17003349,100,rental unit,De Baarsjes - Oud-West,2,1,2,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
17005568,155,rental unit,Zuid,2,2.5,1,1,5,6,2,0,1,1,1,0,0,1,0,0,1,0,0
17010632,70,rental unit,Bos en Lommer,2,1.5,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17011476,99,rental unit,Oud-Oost,2,1,6,1,4.94,36,1,1,1,1,0,0,0,1,0,0,1,0,0
17011879,255,rental unit,Bos en Lommer,4,1,2,4,4.93,29,2,0,1,1,0,0,0,1,0,0,1,0,0
17012106,230,rental unit,Oostelijk Havengebied - Indische Buurt,4,1,2,2,4.92,15,1,0,1,0,1,0,0,0,0,0,0,0,0
17019924,139,rental unit,De Pijp - Rivierenbuurt,2,1,1,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17020221,280,rental unit,Bos en Lommer,5,1.5,2,2,4.92,14,2,0,1,0,0,0,0,0,0,0,0,0,0
17020264,75,rental unit,Oud-Oost,2,1,2,1,5,11,1,0,1,0,0,0,0,0,0,0,0,0,0
17026187,140,rental unit,Noord-Oost,4,1.5,3,2,5,26,2,0,1,1,0,0,0,1,1,0,1,0,0
17026274,199,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,4.91,33,2,1,1,1,0,1,0,1,0,0,1,0,0
17027726,250,rental unit,Bos en Lommer,4,1,3,2,4.91,13,2,0,1,0,0,0,0,0,0,0,0,0,0
17029900,153,rental unit,Osdorp,4,1,2,2,3,6,2,0,0,0,0,0,0,0,1,0,0,0,0
17034431,175,rental unit,Oud-Noord,4,1,3,2,4.5,4,2,0,1,0,0,0,0,0,1,0,0,0,0
17042462,200,rental unit,De Pijp - Rivierenbuurt,2,1,3,1,4.88,18,1,0,1,1,0,0,0,1,0,0,1,0,0
17053872,87,rental unit,Noord-Oost,2,1,2,1,4.7,10,1,0,1,0,0,0,0,0,1,0,0,0,0
17092614,79,rental unit,Bos en Lommer,2,1,2,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
17102072,155,rental unit,De Baarsjes - Oud-West,5,1.5,2,3,4.96,29,2,0,1,1,0,0,0,1,0,0,1,0,0
17105163,249,rental unit,De Baarsjes - Oud-West,4,1.5,1,2,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0
17108729,100,rental unit,Bos en Lommer,2,1,3,1,4.92,13,1,0,1,1,0,0,0,1,0,0,1,0,0
17115931,130,loft,De Baarsjes - Oud-West,2,1.5,5,1,5,18,1,0,1,1,0,0,0,1,0,1,1,0,0
17134774,95,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.86,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17136077,89,rental unit,Buitenveldert - Zuidas,4,1,2,2,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0
17136161,108,rental unit,Oud-Oost,2,1,7,1,4.75,4,1,0,1,0,0,0,0,0,0,0,0,0,0
17136286,145,rental unit,De Baarsjes - Oud-West,2,1,2,1,4.87,31,1,0,1,1,0,0,0,1,0,0,1,0,0
17137934,170,rental unit,Westerpark,4,1.5,5,3,5,14,3,0,1,1,0,0,0,1,0,0,1,0,0
17145695,89,rental unit,De Baarsjes - Oud-West,2,1,3,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
17148409,120,rental unit,De Baarsjes - Oud-West,2,1,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0
17149107,99,rental unit,Bos en Lommer,4,1,3,2,4.33,3,2,0,1,0,0,0,0,0,0,0,0,0,0
17153121,130,rental unit,De Baarsjes - Oud-West,4,1.5,2,2,5,5,1,0,1,1,0,0,0,0,0,0,1,0,0
